	Date	Day	IMDB	Place	Rating	Time	Title
2644	2007/02/11	Sun		C2GA Cinema 2 General Admit	Unclassified 18+	17:30	Devils on the Doorstep
2645	2007/02/11	Sun		C1GA Cinema 1 General Admit	18+	17:30	I Am Cuba
2646	2007/02/11	Sun		C2GA Cinema 2 General Admit	18+	17:30	I Am Cuba
2647	2007/02/12	Mon		C2GA Cinema 2 General Admit	PG	13:30	Mrs Palfrey at The Claremont
2648	2007/02/13	Tue		C2GA Cinema 2 General Admit	R18+	19:00	1900 (Novecento)
2649	2007/02/15	Thu		C2GA Cinema 2 General Admit	M	19:00	In This World
2650	2007/02/15	Thu		C2GA Cinema 2 General Admit	M	21:00	Land & Freedom
2651	2007/02/16	Fri		C1GA Cinema 1 General Admit	PG	19:00	Kanyini + Babakiueria
2652	2007/02/16	Fri		C1GA Cinema 1 General Admit	M	22:00	Rollerball
2653	2007/02/17	Sat		C2GA Cinema 2 General Admit	PG	11:00	Mrs Palfrey at The Claremont
2654	2007/02/17	Sat		C2GA Cinema 2 General Admit	Unclassified 18+	14:00	Encounter Point
2655	2007/02/17	Sat		C1GA Cinema 1 General Admit	M	14:00	We of the Never Never
2656	2007/02/17	Sat		C1GA Cinema 1 General Admit	Unclassified 18+	19:00	Almost Adult
2657	2007/02/17	Sat		C1GA Cinema 1 General Admit	M	21:00	Land & Freedom
2658	2007/02/18	Sun		C2GA Cinema 2 General Admit	PG	10:30	Roll Bounce
2659	2007/02/18	Sun		C2GA Cinema 2 General Admit	PG	13:00	Roll Bounce
2660	2007/02/18	Sun		C2GA Cinema 2 General Admit	Unclassified 18+	15:00	The Violin (El Violin)
2661	2007/02/18	Sun		C1GA Cinema 1 General Admit	R18+	17:00	America, America
2662	2007/02/19	Mon		C2GA Cinema 2 General Admit	PG	13:30	Mrs Palfrey at The Claremont
2663	2007/02/23	Fri		C1GA Cinema 1 General Admit	18+	22:00	D.O.A + The Devil's Toy
2664	2007/02/24	Sat		C2GA Cinema 2 General Admit	PG	11:00	A Prairie Home Companion
2665	2007/02/24	Sat		C2GA Cinema 2 General Admit	G	14:00	No Worries
2666	2007/02/26	Mon		C2GA Cinema 2 General Admit	PG	13:30	A Prairie Home Companion
2667	2007/03/02	Fri		C1GA Cinema 1 General Admit	G	19:00	Zidane: A 21st Century Portrait
2668	2007/03/02	Fri		C1GA Cinema 1 General Admit	M	22:00	Invasion of the Body Snatchers
2669	2007/03/03	Sat		C2GA Cinema 2 General Admit	PG	11:00	A Prairie Home Companion
2670	2007/03/03	Sat		C1GA Cinema 1 General Admit	G	14:00	Summer of the Seventeenth Doll
2671	2007/03/03	Sat		C1GA Cinema 1 General Admit	G	19:00	Zidane: A 21st Century Portrait
2672	2007/03/04	Sun		C1GA Cinema 1 General Admit	G	10:30	Alice in Wonderland
2673	2007/03/04	Sun		C1GA Cinema 1 General Admit	G	13:00	Alice in Wonderland
2674	2007/03/04	Sun		C2GA Cinema 2 General Admit	G	17:30	Zidane: A 21st Century Portrait
2675	2007/03/05	Mon		C2GA Cinema 2 General Admit	PG	13:30	A Prairie Home Companion
2676	2007/03/05	Mon		C2GA Cinema 2 General Admit		19:00	Zidane: A 21st Century Portrait
2677	2007/03/07	Wed		C1GA Cinema 1 General Admit	M	19:30	Shoe Biz: The Beat of Shod Feet
2678	2007/03/09	Fri		C1GA Cinema 1 General Admit	U18+	19:30	British Fashion Double:Swinging London
2679	2007/03/09	Fri		C1GA Cinema 1 General Admit	18+	22:00	The Velvet Hammer Burlesque
2680	2007/03/10	Sat		C2GA Cinema 2 General Admit	M	11:00	The Wind That Shakes The Barley
2681	2007/03/10	Sat		C1GA Cinema 1 General Admit	R 18+	14:00	Don's Party
2682	2007/03/10	Sat		C1GA Cinema 1 General Admit	R	21:00	Quadrophenia
2683	2007/03/10	Sat		C2GA Cinema 2 General Admit	R	21:00	Quadrophenia
2684	2007/03/11	Sun		C2GA Cinema 2 General Admit	M	10:30	The Man in the Iron Mask
2685	2007/03/11	Sun		C1GA Cinema 1 General Admit	M	13:00	The Man in the Iron Mask
2686	2007/03/11	Sun		C1GA Cinema 1 General Admit	PG	15:15	Aust Fashion Double: Undercover +Berlei Shorts
2687	2007/03/11	Sun		C1GA Cinema 1 General Admit	18+	17:30	Australian Fashion Double: Closet Tales
2688	2007/03/12	Mon		C2GA Cinema 2 General Admit	M	13:30	The Wind That Shakes The Barley
2689	2007/03/17	Sat		C1GA Cinema 1 General Admit	M	11:00	The Wind That Shakes The Barley
2690	2007/03/17	Sat		C2GA Cinema 2 General Admit	M	11:00	The Wind That Shakes The Barley
2691	2007/03/19	Mon		C2GA Cinema 2 General Admit	M	13:30	The Wind That Shakes The Barley
2692	2007/03/24	Sat		C2GA Cinema 2 General Admit	M	11:00	As It Is In Heaven
2693	2007/03/26	Mon		C2GA Cinema 2 General Admit	M	13:30	As It Is In Heaven
2694	2007/03/30	Fri		C2GA Cinema 2 General Admit	M	19:00	The Sorrow and the Pity
2695	2007/03/30	Fri		C1GA Cinema 1 General Admit	PG	22:00	The Killing + After Prison, What?
2696	2007/03/31	Sat		C2GA Cinema 2 General Admit	M	11:00	As It Is In Heaven
2697	2007/03/31	Sat		C2GA Cinema 2 General Admit	M	14:00	Spider and Rose
2698	2007/03/31	Sat		C2GA Cinema 2 General Admit	M	19:00	The Sorrow and the Pity
2699	2007/04/01	Sun		C2GA Cinema 2 General Admit	PG	10:30	Millions
2700	2007/04/01	Sun		C2GA Cinema 2 General Admit	PG	13:00	Millions
2701	2007/04/01	Sun		C2GA Cinema 2 General Admit	M	17:30	The Sorrow and the Pity
2702	2007/04/02	Mon		C2GA Cinema 2 General Admit	G	11:00	Free Animated Kids' Classics
2703	2007/04/02	Mon		C2GA Cinema 2 General Admit	M	13:30	As It Is In Heaven
2704	2007/04/02	Mon		C1GA Cinema 1 General Admit	G	13:30	The Last Trapper
2705	2007/04/02	Mon		C2GA Cinema 2 General Admit	M	19:00	The Sorrow and the Pity
2706	2007/04/03	Tue		C2GA Cinema 2 General Admit	G	11:00	Free Animated Kids' Classics
2707	2007/04/03	Tue		C2GA Cinema 2 General Admit	G	13:30	The Last Trapper
2708	2007/04/04	Wed		C2GA Cinema 2 General Admit	G	11:00	Free Animated Kids' Classics
2709	2007/04/04	Wed		C2GA Cinema 2 General Admit	G	13:30	The Last Trapper
2710	2007/04/05	Thu		C2GA Cinema 2 General Admit	G	11:00	Free Animated Kids' Classics
2711	2007/04/05	Thu		C2GA Cinema 2 General Admit	G	13:30	The Last Trapper
2712	2007/04/06	Fri		C2GA Cinema 2 General Admit	G	11:00	Free Animated Kids' Classics
2713	2007/04/06	Fri		C2GA Cinema 2 General Admit	G	13:30	The Last Trapper
2714	2007/04/06	Fri		C1GA Cinema 1 General Admit	G	22:00	Jason and the Argonauts
2715	2007/04/07	Sat		C2GA Cinema 2 General Admit	M	11:00	Volver
2716	2007/04/07	Sat		C1GA Cinema 1 General Admit	MA	16:00	Burke & Wills
2717	2007/04/08	Sun		C2GA Cinema 2 General Admit	PG	10:30	Millions
2718	2007/04/08	Sun		C2GA Cinema 2 General Admit	PG	13:00	Millions
2719	2007/04/09	Mon		C2GA Cinema 2 General Admit	G	11:00	Free Animated Kids' Classics
2720	2007/04/09	Mon		C1GA Cinema 1 General Admit	G	13:30	The Last Trapper
2721	2007/04/09	Mon		C2GA Cinema 2 General Admit	M	13:30	Volver
2722	2007/04/10	Tue		C2GA Cinema 2 General Admit	G	11:00	Free Animated Kids' Classics
2723	2007/04/10	Tue		C2GA Cinema 2 General Admit	G	13:30	The Last Trapper
2724	2007/04/11	Wed		C2GA Cinema 2 General Admit	G	11:00	Free Animated Kids' Classics
2725	2007/04/11	Wed		C2GA Cinema 2 General Admit	G	13:30	The Last Trapper
2726	2007/04/12	Thu		C2GA Cinema 2 General Admit	G	11:00	Free Animated Kids' Classics
2727	2007/04/12	Thu		C2GA Cinema 2 General Admit	G	13:30	The Last Trapper
2728	2007/04/12	Thu		C2GA Cinema 2 General Admit	MA15+	19:00	Pan's Labyrinth
